idRestaurant,name,borough,inspectionDate,grade
41674774,GENAO RESTAURANT & BAR,BROOKLYN,2014-08-27,B
41710530,HOMEMADE DUMPLING,MANHATTAN,2013-03-14,
50047279,CARBONE,MANHATTAN,2016-06-28,A
50053916,DO OR DIVE,BROOKLYN,1900-01-01,
50002550,cats on the bay,BROOKLYN,2013-10-07,
50003508,BINY,MANHATTAN,2014-02-06,A
40839232,CONCESSION # 110,BROOKLYN,2014-06-14,
41071907,LENOX FAST FOOD,MANHATTAN,2015-06-29,
41118126,VEGGIE CASTLE,QUEENS,2013-04-17,
41481525,GRILL'S DELIGHT & JUICE BAR,BROOKLYN,2013-07-24,A
41673898,THAI TERMINAL,MANHATTAN,2014-07-31,
40566783,GRAND MORELOS DINER & BAKERY,BROOKLYN,2013-08-27,
41316400,OXCART TAVERN,BROOKLYN,2015-08-05,
50014728,EMPIRE GARDEN,MANHATTAN,2014-10-02,A
50013405,WAH YONG KITCHEN,BRONX,2014-09-24,
41687795,BROADWAY CHINESE SEAFOOD,QUEENS,2016-09-12,A
41054695,PICANTE MEXICAN BAR AND GRILL RESTAURANT,MANHATTAN,2015-04-06,B
41702826,NINOS 46,MANHATTAN,2015-04-07,B
50000309,ARMANDO'S KITCHEN,BROOKLYN,2016-08-29,
41394768,PICNIC GARDEN,QUEENS,2016-08-16,
50011784,"1174 FULTON CUISINE, HALAL FOOD",BROOKLYN,2014-08-15,B
41466258,BROTHER JIMMY'S BBQ,MANHATTAN,2015-02-17,
41696447,MCDONALD'S,MANHATTAN,2014-12-03,
41424929,AAHELI,MANHATTAN,2014-05-12,
41679636,CHECKERS,QUEENS,2015-03-30,
41416561,VANESSA'S DUMPLING,MANHATTAN,2014-04-24,
41338254,BURGER KING,BRONX,2014-07-07,A
41641101,SIRENAS,BRONX,2016-08-23,Z
41612015,BROOKLYN BUSCHENSCHANK,BROOKLYN,2014-05-30,
50035385,PAPA JOHN'S,MANHATTAN,2015-12-09,B
50015463,BAREBURGER,MANHATTAN,2014-12-09,A
50017111,J J SPORT RESTAURANT,BRONX,2016-03-31,A
40991382,COZY CORNER/CHICKEN LOVER,MANHATTAN,2013-10-21,
50002544,THE COFFEE BEAN & TEA LEAF,MANHATTAN,2013-11-20,
40700724,SCALINI FEDELI,MANHATTAN,2015-08-11,
50007121,SLICE OF BROOKLYN  INC.,BROOKLYN,2014-03-04,
41282827,HAPPY GARDEN,QUEENS,2015-04-09,
41522057,LOS CHIPOTLES,QUEENS,2015-06-17,A
40401151,EL OLIVO,QUEENS,2014-10-23,
41476227,TANDOOR PALACE,MANHATTAN,2015-01-05,
40942342,LARRY FLYNT'S HUSTLER CLUB,MANHATTAN,2014-12-23,
41468766,CANTEEN,BROOKLYN,2013-10-11,
41586091,FENG CHENG YUAN RESTAURANT,MANHATTAN,2015-05-29,A
41645443,LA IGUANA AZUL,STATEN ISLAND,2014-02-10,
41535378,ELIEZER KITCHEN,MANHATTAN,2015-11-06,A
41519860,LALLISSE,MANHATTAN,2015-03-03,A
41467627,DUMBO KITCHEN,BROOKLYN,2014-01-30,
50044061,THE VILLAGE GREEN,QUEENS,2016-05-15,
41002741,MARCHINIS HOMESTYLE PIZZERIA,QUEENS,2015-03-20,A
41454940,MULBERRY PROJECT,MANHATTAN,2013-12-12,
40985913,STARBUCKS,BROOKLYN,2016-07-28,A
40965177,LA GATA GOLOSA #2,QUEENS,2016-10-07,
50011004,BRAVO AFRICAN RESTAURANT,BRONX,2014-07-29,
41106233,ROSA MEXICANO,MANHATTAN,2013-06-04,A
50006962,EMPIRE SZECHUAN GARDEN,QUEENS,2014-03-04,
41536142,DOSA DELIGHT,QUEENS,2015-02-10,
41298602,LA GUADALUPANA RESTAURANT,MANHATTAN,2013-11-06,P
40393688,EL MOLINO ROJO RESTAURANT,BRONX,2015-04-10,B
41614202,BEVACCO RESTAURANT/BINC,BROOKLYN,2016-03-02,
41161770,BRIDGE COFFEE SHOP,BROOKLYN,2014-03-12,A
41495495,DUNKIN' DONUTS/ BASKIN ROBBINS,BROOKLYN,2014-07-31,A
40905384,BITE,MANHATTAN,2015-09-25,
50048446,PIKINE AFRICAN RESTAURANT,MANHATTAN,2016-06-06,
50002250,CROWN FRIED CHICKEN,BROOKLYN,2014-08-13,
41011887,THE CITY BAKERY,MANHATTAN,2013-11-29,
41299712,MISO-YA,MANHATTAN,2014-09-11,
41461512,WENDY'S,QUEENS,2012-12-31,
41676147,MEI HAO RESTAURANT,BROOKLYN,2014-08-20,C
41704239,GOLDEN DRAGON RESTAURANT,BROOKLYN,2014-03-11,
40716177,PIZZA HUT,QUEENS,2013-04-29,B
41005946,MIKE'S OAKWOOD DINER,STATEN ISLAND,2015-12-16,A
41479962,CHOCOLAT,MANHATTAN,2014-05-21,
50014722,SPICE,MANHATTAN,2014-10-30,
41542461,C & L OF EAST OCEAN RESTAURANT,BROOKLYN,2014-04-02,A
41546006,JUNIOR'S TACOS,MANHATTAN,2015-01-28,A
50044247,LAZIZ RESTAURANT & CATERING,QUEENS,2016-02-08,
41235462,MANNA'S SOUL FOOD,MANHATTAN,2015-02-25,A
41356229,INCHEON RESTAURANT,QUEENS,2015-04-21,A
41174419,K-BAP,MANHATTAN,2013-08-16,C
40365784,GARGIULO'S RESTAURANT,BROOKLYN,2014-11-08,
41699158,INDIAN CURRY EXPRESS,QUEENS,2016-06-21,A
41432497,BRAD'S CAFE,MANHATTAN,2014-01-27,
41201903,GOLDEN HARBOR RESTAURANT,QUEENS,2013-06-14,B
41077631,ROTI ROLL / SUITE,MANHATTAN,2014-10-31,
50047427,CIRAGAN PALACE,STATEN ISLAND,2016-08-02,A
40401887,SPORTS MANIA BAR & GRILL,QUEENS,2015-11-18,A
50008146,KING GARDEN CHINESE RESTAURANT,QUEENS,2015-08-10,A
41387173,LALI GURAS RESTAURANT,QUEENS,2014-04-16,A
50000703,PATRIZIA'S OF BROOKLYN,STATEN ISLAND,2014-06-20,A
50002774,FRESH & CO,MANHATTAN,2015-12-11,A
40710515,C.U.N.Y CAFE,MANHATTAN,2013-04-11,A
40397243,CAFFE GRAZIE,MANHATTAN,2016-01-15,A
41646313,SHISHA LOUNGE,QUEENS,2014-10-16,A
50004803,RAMEN THUKPA,MANHATTAN,2015-01-15,A
41394680,LA BAGUETTE SHOP,QUEENS,2013-10-16,A
50049486,JACKIE'S PARADISE,BRONX,2016-09-06,Not Yet Graded
41708809,HL SPRING GARDEN,BROOKLYN,2014-12-08,
41521154,LE PAIN QUOTIDIEN,MANHATTAN,2012-12-04,A
50003079,BARILLA RESTAURANTS,MANHATTAN,2015-11-16,
40376735,PJ CARNEY'S,MANHATTAN,2013-07-09,
41096100,MATCH 65,MANHATTAN,2016-04-14,
40868077,BURGERS & CUPCAKES,MANHATTAN,2013-12-31,A
50016450,GREAT WALL,MANHATTAN,2015-03-25,
40965177,LA GATA GOLOSA #2,QUEENS,2016-10-07,
40841241,GLORIA'S #3,BROOKLYN,2014-10-28,
41635064,WYTHE DINER/ LA ESQUINA,BROOKLYN,2014-02-15,
40382302,SANTA FE GRILL & BAR,BROOKLYN,2015-09-30,A
50018922,KOS SUSHI,MANHATTAN,2016-04-11,B
50039307,PEACOCK ALLEY,MANHATTAN,2016-07-22,
41525442,FLEX MUSSELS,MANHATTAN,2013-12-17,
40592207,PICASSO PIZZERIA,MANHATTAN,2015-10-05,A
40976804,CHIPOTLE MEXICAN GRILL,MANHATTAN,2015-05-22,
40371454,WEST BANK CAFE,MANHATTAN,2014-12-20,
41338586,MEZA PASTA & DELI,BROOKLYN,2015-07-23,
40574733,VINNY'S OF CARROLL GARDEN RESTAURANT & LUNCHEONETT,BROOKLYN,2014-09-25,C
41703681,LEGEND UPPER WEST,MANHATTAN,2013-08-22,
50008635,MANGANARO'S HERO BOY,MANHATTAN,2015-06-18,
41602131,FLUSHING HOUSE RESIDENCE FOR ADULTS (SENIOR HOME),QUEENS,2013-04-12,A
40511696,GEMINI'S LOUNGE,QUEENS,2016-09-23,A
50001031,JFK FRIED CHICKEN,BROOKLYN,2015-04-16,A
41417674,TAMBA INDIAN GRILL & BAR,MANHATTAN,2016-08-01,B
41080133,COUSIN'S DELI RESTAURANT,BROOKLYN,2014-05-06,
41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,BRONX,2015-05-10,
40369983,THE DART INN,QUEENS,2014-02-25,
41582149,DONNA BELL'S BAKE SHOP,MANHATTAN,2014-08-26,A
41697654,HOT JALAPENO RESTAURANT,MANHATTAN,2014-11-22,
41699269,CONES CAFE AND WATERMARK BAR & LOUNGE,MANHATTAN,2014-03-08,
50044108,CARIBBEAN GRILL,BRONX,2016-03-08,
40624802,CAFFE BUON GUSTO,BROOKLYN,2016-09-22,A
40722858,KERRY HILLS PUB,QUEENS,2013-09-06,A
41604906,PICCOLO FIORE,MANHATTAN,2013-12-21,
41290437,HUAXCUAXTLA RESTAURANT,BRONX,2016-05-25,A
41692661,KUM WEI KITCHEN,QUEENS,2014-10-03,
50002066,MAKANA,MANHATTAN,2014-08-26,A
40990288,PUBLIC RESTAURANT/THE DAILY,MANHATTAN,2014-11-25,
41012338,SLAINTE,MANHATTAN,2016-01-27,
50010956,ROYAL QUEEN/THE REAL KTV,QUEENS,2016-06-29,A
41636255,MAJLIS LOUNGE & CAFE,QUEENS,2014-11-19,A
41429354,HAAGEN DAZS,BRONX,2016-09-19,Z
40850055,STAR LITE DELI,MANHATTAN,2013-12-24,B
41606775,MUKEUNJI II,MANHATTAN,2014-08-05,A
40389633,UNO PIZZERIA AND GRILL,QUEENS,2013-11-13,
41534020,MARK'S PIZZERIA,BROOKLYN,2013-10-31,B
41125769,CAFE LAFAYETTE,BROOKLYN,2014-06-20,
50033900,SWEET BAR-B-Q,BROOKLYN,2015-09-23,A
50004859,VINNY'S PIT STOP,QUEENS,2014-04-28,A
40578773,JOHN'S PIZZA,MANHATTAN,2015-03-25,C
41682591,KISSA BAR,QUEENS,2013-06-21,
41428748,FRESH TO YOU,QUEENS,2014-01-07,
41374594,"DUNKIN' DONUTS, BASKIN ROBBINS, SUBWAY",MANHATTAN,2015-10-02,A
41182565,DUNKIN' DONUTS,STATEN ISLAND,2015-08-18,B
41380984,DA ANDREA,MANHATTAN,2016-05-25,A
50045578,BREAD FACTORY CAFE,MANHATTAN,2016-03-10,
41149373,EMPIRE COLOMBUS,MANHATTAN,2015-12-17,
40974766,CHIKALICIOUS DESSERT BAR,MANHATTAN,2015-05-07,A
50018892,NEW HO WAH CHINESE,QUEENS,2015-03-16,B
41255592,AVLI THE LITTLE GREEK TAVERN,QUEENS,2015-10-20,A
41721903,ARMONIE,MANHATTAN,2013-12-21,
50053623,DAK BAKERY,MANHATTAN,2016-08-30,
41493340,TOKYO HOUSE JAPANESE RESTAURANT,BRONX,2014-12-09,A
41346086,KEN'S ASIAN TASTE,MANHATTAN,2016-05-12,
50007474,AL NAIMAT RESTAURANT & SWEETS,QUEENS,2015-06-29,
41184590,BERTS RESTAURANT & CATERING SERVICES,BROOKLYN,2014-06-04,
41548334,55 THOMAS CAFE,MANHATTAN,2014-07-11,
50007859,MEME'S HEALTHY NIBBLES,BROOKLYN,2014-08-21,A
50007299,ET HALAL INTERNATIONAL RESTAURANT,BROOKLYN,2014-12-02,
50000138,FOOD GALLERY 32,MANHATTAN,2013-09-19,
41718520,EAST 12TH OSTE,MANHATTAN,2013-06-11,
41538850,PEE DEE STEAK,MANHATTAN,2015-12-23,A
40993802,DUNKIN' DONUTS,STATEN ISLAND,2014-05-30,A
50016062,BIG BEAR BUBBLE TEA,QUEENS,2014-12-11,
50000929,ODD FELLOWS ICE CREAM CO,BROOKLYN,2015-10-08,
41060193,DUDLEYS,MANHATTAN,2014-01-13,
41539957,TERRACE COFFEE SHOP,BROOKLYN,2013-05-14,
41138257,PATTY PLUS BAKERY & RESTAURANT,BROOKLYN,2013-06-12,
41592433,INTERNATIONAL GOURMET KITCHEN,MANHATTAN,2013-11-18,
41593479,SKY FOOD COURT(SKY MALL),QUEENS,2016-03-14,A
41021528,SUBWAY,STATEN ISLAND,2013-06-27,A
41039229,CROWN FRIED CHICKEN,QUEENS,2013-09-09,
50043079,JJ BROWN CUP,MANHATTAN,2016-01-25,
41694450,GYRO EXPRESS,BROOKLYN,2013-09-07,
41441571,FRANKIE'S KITCHEN,MANHATTAN,2013-05-07,A
41613806,THE BEST $1.00 PIZZA,MANHATTAN,2015-12-07,
41691155,LAMB NOODLE SOUP,QUEENS,2013-10-21,B
41238222,COFFEE SHOP,BRONX,2015-08-04,
50003058,CHIRPING CHICKEN,MANHATTAN,2014-07-28,B
41701096,652 LIN'S GARDEN,QUEENS,2013-11-20,B
41304410,MOJAVE,QUEENS,2016-09-27,
50035946,VIETSPOT,MANHATTAN,2015-12-30,
41550602,THE PIT AT PEOPLES IMPROV THEATER,MANHATTAN,2013-05-24,
41520417,INDUSTRY,MANHATTAN,2014-06-21,
50006777,SUBWAY,BRONX,2014-02-12,
40424906,MANNA HOUSE BAKERY,MANHATTAN,2016-08-17,A
41355657,PRIMA PIZZA,QUEENS,2014-12-11,B
41467668,FORT SCHULER HOUSE,BRONX,2015-05-09,
50000945,KHAN'S GYRO & FRIED CHICKEN,BROOKLYN,2015-04-07,
41158108,NICK'S GOURMET DELI,QUEENS,2015-08-13,A
41360467,WESTSIDE COFFEE SHOP RESTAURANT,MANHATTAN,2016-03-29,
50016961,NEW TOP TACO & CHINA,BROOKLYN,2015-07-30,A
50033515,PATRON MEXICAN RESTAURANT,BRONX,2015-12-15,
41682808,JOSIE'S BAR,MANHATTAN,2014-10-08,
40545130,SPEEDY DELI,MANHATTAN,2014-05-27,
41440130,TONYS PIZZA ON NOSTRAND,BROOKLYN,2014-04-28,A
50018657,THE BOULEVARD,BROOKLYN,2016-02-22,A
50049463,HANK'S JUICY BEEF,MANHATTAN,2016-10-14,A
41526628,CHA CHAN TANG,MANHATTAN,2015-07-06,A
41336596,BROTHER JIMMY'S BBQ,MANHATTAN,2013-09-23,
41385384,MIMI'S HUMMUS,BROOKLYN,2014-07-29,A
50004599,BELLA PIZZA OF BRONX,BRONX,2015-11-12,A
40400898,VILLAGE MARIA PIZZA II,STATEN ISLAND,2015-06-03,A
40617736,BOTTINO,MANHATTAN,2015-03-17,A
50042362,POSTITANO,BROOKLYN,2016-01-07,
50003400,THE CHESTER,MANHATTAN,2014-05-23,A
41240648,CANTON GOURMET RESTAURANT,QUEENS,2013-12-19,A
41259517,SHINBASHI JAPANESE RESTAURANT,MANHATTAN,2014-09-02,B
50017844,AZERBAIJAN,BROOKLYN,2015-02-02,
40860723,PURITY DINER,BROOKLYN,2013-08-14,A
41632724,RICO CHIMI CAFETERIA,BROOKLYN,2015-04-16,A
41335337,LOBSTER BOX,BRONX,2014-08-02,
41198338,ROYALE,MANHATTAN,2014-07-10,
41171296,KIIN THAI EATERY,MANHATTAN,2016-10-05,
50007697,CHICKEN PROVENCE,MANHATTAN,2016-03-16,
41666669,EDGE BAR & LOUNGE,QUEENS,2014-03-04,
40951864,FULTON AVE CAFE,BRONX,2015-10-08,A
40883586,EUREST DINING SERVICE (American Express),MANHATTAN,2016-03-23,A
41468132,COLLAGE BISTRO & BAR,MANHATTAN,2014-08-01,
41570645,WASAN,MANHATTAN,2013-09-27,
41719995,TASTI D-LITE,MANHATTAN,2016-07-12,A
41643160,"HAAGEN- DAZS, BEER CART",MANHATTAN,2015-05-05,
41274186,DIEGO'S PIZZA & RESTAURANT,BRONX,2013-05-22,B
41105947,ADOBE BLUES,STATEN ISLAND,2015-09-18,
41626094,SALINAS ECUADORIAN BAR & RESTAURANT,QUEENS,2014-03-03,B
41692608,SWEET CHICK,BROOKLYN,2016-10-06,
50008244,TEN JIN XEING BEING RESTAURANT,QUEENS,2016-06-21,B
41255436,EL PORTON BAR & RESTAURANT,MANHATTAN,2015-05-29,B
50018288,OOTOYA,MANHATTAN,2015-05-27,
41196542,STARBUCKS COFFEE,MANHATTAN,2014-06-05,A
41328863,KROLEWSKIE JADLO,QUEENS,2014-11-18,A
40962966,JADE LINDEN RESTAURANT,QUEENS,2016-01-14,A
40366425,NAOMI KOSHER PIZZA,QUEENS,2014-02-12,
40825792,ITALIAN VILLAGE RESTAURANT PIZZERIA,MANHATTAN,2013-03-27,
40364715,OLD HOMESTEAD,MANHATTAN,2016-08-22,
50016010,M & J ASIAN RESTAURANT,MANHATTAN,2015-09-10,
40574209,THROGS NECK CLIPPER,BRONX,2014-02-04,
40635976,LATIN BAKERY,QUEENS,2014-07-23,A
50052930,VIP KINGS BAKERY,BROOKLYN,2016-08-24,B
41463601,JUAN VALDEZ CAFE,MANHATTAN,2015-07-31,A
41629881,BAREBURGER,MANHATTAN,2016-06-15,A
41582768,L & K JAMAICAN RESTAURANT,QUEENS,2015-12-14,
40373500,VICTOR'S CAFE,MANHATTAN,2015-12-22,A
50033595,BLACK TAP,MANHATTAN,2015-04-21,A
40397886,LANDMARK COFFEE SHOP,MANHATTAN,2016-05-20,A
50014670,CHINA BELL,STATEN ISLAND,2016-04-07,A
41608985,HEARTLAND BAGELS 11,STATEN ISLAND,2016-05-24,
41474595,TRI TIP GRILL,MANHATTAN,2014-05-01,A
41213163,PAESANO'S,MANHATTAN,2014-09-22,
41667390,KINGS TASTE OF ASTORIA,QUEENS,2014-03-27,A
50002753,KENNEDY FRIED CHICKEN & PIZZA,BRONX,2015-12-29,
50003556,EASTERN RESTAURANT,BROOKLYN,2015-09-30,C
41666685,THE COFFEE BEAN TEA & LEAF,MANHATTAN,2016-03-10,B
40400811,CAFE VOLNA,BROOKLYN,2016-01-21,
41647012,TOSHI'S LIVING ROOM,MANHATTAN,2014-03-12,
41676543,BLUE SPOON,MANHATTAN,2016-10-07,A
41622930,DUN-WELL DOUGHNUTS,BROOKLYN,2016-01-14,
41306859,SUN WAH CHINESE RESTAURANT OF NY,QUEENS,2015-09-16,
41419342,57'S ALL AMERICAN GRILL,QUEENS,2013-12-12,A
40913296,STARBUCKS,MANHATTAN,2015-04-23,A
50005674,Daisy's Diner,BROOKLYN,2016-08-04,
50045643,EL ENCUENTRO RESTAURANT BAR CORP,BRONX,2016-06-20,
50004317,KENNEDY FRIED CHICKEN,BRONX,2015-05-04,A
41125267,EL PILON BAKERY,QUEENS,2015-09-24,
41576543,PULQUERIA,MANHATTAN,2016-01-07,
41467458,JIA XIANG BAKERY,BROOKLYN,2014-02-04,
40402407,UNION CLUB OF CITY OF NEW YORK,MANHATTAN,2013-05-10,A
41326097,LA ESTRELLA RESTAURANT,BRONX,2014-01-14,A
41717184,PIACERE,MANHATTAN,2014-06-02,
50005592,J R SUSHI,MANHATTAN,2014-09-16,A
40365499,YANKEE TAVERN,BRONX,2015-10-08,A
40749081,TURKUAZ TURKISH CUISINE,MANHATTAN,2016-05-25,
41631502,ROWE'S RESTAURANT,BROOKLYN,2014-07-25,
50041526,FRESCO PIZZERIA & RESTAURANT,QUEENS,2016-09-20,C
40782042,ALICES,BROOKLYN,2013-08-07,
41644180,MANHATTAN TERRACE BAR,QUEENS,2015-05-02,A
41567826,TURQUOISE KOSHER FISH RESTAURANT,QUEENS,2016-10-06,
50041912,NEW ONE CHINESE RESTAURANT,BROOKLYN,2016-07-26,
41154379,ALMONDINE,BROOKLYN,2015-08-04,
40364262,TERMINAL CAFE/YANKEE CLIPPER,QUEENS,2015-06-03,B
41321220,JOHNNY'S CAFE,QUEENS,2016-08-15,
50001704,NEW LIN WANG,BROOKLYN,2013-08-28,
41475946,GRAND SICHUAN,MANHATTAN,2015-03-30,
50005258,DUNKIN' DONUTS,QUEENS,2015-07-29,
50001776,THE PALM,QUEENS,2014-06-04,C
41021233,HOMESTEAD GOURMET SHOP,QUEENS,2015-05-01,A
40961447,MESON SEVILLA RESTAURANT,MANHATTAN,2014-12-22,
50042658,FISH & SHRIMP RESTAURANT SPOT,MANHATTAN,2016-08-12,
41229416,GARRETT POPCORN SHOPS,MANHATTAN,2014-06-03,
50001013,SIGNATURE RESTAURANT,BROOKLYN,2013-08-01,
41493340,TOKYO HOUSE JAPANESE RESTAURANT,BRONX,2014-03-01,A
41258524,FULL DOE BAKERY,BROOKLYN,2015-10-30,
41549759,CHIPOTLE MEXICAN GRILL,MANHATTAN,2015-04-01,
40378729,KANG SUH KOREAN RESTAURANT,MANHATTAN,2015-10-26,
50001103,CRISPIN'S HELL'S KITCHEN,MANHATTAN,2015-04-15,B
40645073,LA SABROSURA,BRONX,2015-12-30,
50017631,NEW RED LANTERN,BROOKLYN,2015-08-04,
40885805,AMMA,MANHATTAN,2015-04-15,
50009313,NEW PHOENIX PALACE,STATEN ISLAND,2015-03-05,
41337181,EL TIO PIO,BROOKLYN,2014-06-19,A
50016450,GREAT WALL,MANHATTAN,2014-11-21,A
50036584,BAR GOTO,MANHATTAN,2016-09-14,
41097273,NEW UNIVERSITY DELI,MANHATTAN,2014-07-28,
41699603,LAS PERLAS SALVADORENO RESTAURANTE,QUEENS,2015-07-23,
41690704,J & R WEST INDIAN RESTAURANT,BROOKLYN,2014-09-25,A
50048540,LA COLOMBE,MANHATTAN,2016-06-13,Not Yet Graded
41701903,SHINJUNG GALBI BBQ KOREAN RESTAURANT,QUEENS,2013-07-24,
50002499,SHANDAR GRILL,BROOKLYN,2013-10-02,
41372877,ZINC,MANHATTAN,2013-09-10,
41547121,FRESHDAY,MANHATTAN,2013-11-15,B
41663384,MIRACALI III,QUEENS,2014-12-17,A
41632039,EL CHEVERE CUCHIFRITOS,MANHATTAN,2015-02-17,
41705979,NEPALESE INDIAN RESTAURANT,QUEENS,2015-09-12,B
41714102,MARCHA COCINA BAR,MANHATTAN,2015-05-21,B
40785901,TOBACCO ROAD,MANHATTAN,2015-11-23,A
40690019,MODERN GOURMET,MANHATTAN,2014-05-23,
41602079,SANTOS ANNE,BROOKLYN,2013-12-14,
50003113,HIBISCUS RESTAURANT & LOUNGE II,QUEENS,2015-11-09,
41571269,SHILLELAGH TAVERN,QUEENS,2014-02-10,A
41721670,MULBERRY & VINE,MANHATTAN,2014-10-29,
40654457,THE ORIGINAL PIZZA IV,BROOKLYN,2015-04-13,B
41191810,CARACAS AREPA BAR,MANHATTAN,2013-05-14,A
40561003,AUNTIE ANNE'S PRETZELS,MANHATTAN,2016-01-19,
50010453,LA FOGATA,BROOKLYN,2015-05-27,A
41634862,WORLD YACHT - ST. CHARLES,MANHATTAN,2014-06-14,A
50006295,AFRICAN LAST STOP,BRONX,2016-07-21,B
41203533,GREAT TASTE BAKERY,MANHATTAN,2016-08-10,
40799384,LA PALAPA,MANHATTAN,2014-12-10,
41383605,MEDITTERANEAN GRILL,QUEENS,2016-04-27,A
41420398,TASTY CAFE,MANHATTAN,2016-03-25,
41693205,M & O BAGELS,QUEENS,2014-10-06,
50042455,SUBWAY,QUEENS,2016-01-11,B
40960423,EL MAGUEY Y LA TUNA,MANHATTAN,2013-09-18,
40367870,AMORE PIZZERIA & RESTAURANT,QUEENS,2013-05-09,
50004444,KUNG FU LITTLE STEAMED BUNS RAMEN,MANHATTAN,2015-01-12,
41475632,NOCHE MEXICANA II,MANHATTAN,2015-10-19,
40362715,THE COUNTRY CAFE,MANHATTAN,2016-10-07,Z
41685529,16 HANDLES,MANHATTAN,2014-08-11,A
41319437,IL CORSO RISTORANTE ITALIANO,MANHATTAN,2014-01-21,A
50018987,SUBWAY,MANHATTAN,2015-02-02,A
41683816,MAX BAKERY & RESTAURANT,QUEENS,2015-11-25,
41022144,MASTRO'S STEAKHOUSE,MANHATTAN,2015-05-21,
41584558,MESKE ETHIOPIAN RESTAURANT,MANHATTAN,2015-03-25,A
50041310,INHABIT LOUNGE,MANHATTAN,2015-11-04,
41690948,TIO POLLO RESTAURANT,QUEENS,2015-06-22,
41488616,LIN'S GOURMET,MANHATTAN,2014-04-24,A
50034556,DECORA PIZZA,BROOKLYN,2016-08-01,
41365003,BROWNIE'S CAFE AT COLUMBIA,MANHATTAN,2015-02-05,A
41193772,DAKE SUSHI,MANHATTAN,2015-08-25,
41455044,MR. BIGGS BAR AND GRILL,MANHATTAN,2016-09-29,
40369958,SPARKS STEAK HOUSE,MANHATTAN,2016-03-30,A
40978782,Whiskey Burger,BROOKLYN,2013-08-16,
41718128,MAY WAH FAST FOOD,MANHATTAN,2014-04-03,
41430074,MOLTO BENE,BROOKLYN,2016-04-13,
41362620,MAGNOLIA BAKERY,MANHATTAN,2013-10-18,A
41710571,BLACKTHORN 51,QUEENS,2016-06-18,
40862619,MORETTI BAKERY,STATEN ISLAND,2015-10-08,
50047265,HAN,MANHATTAN,2016-05-02,A
41117350,POPEYES LOUISIANA KITCHEN,QUEENS,2016-03-10,B
50006206,HUMMUS KITCHEN,MANHATTAN,2016-08-11,
41123423,J AND B PIZZERIA,STATEN ISLAND,2013-09-11,A
41450903,SUBWAY,QUEENS,2014-06-07,
41426887,MANNY'S ON SECOND,MANHATTAN,2014-07-22,
40722258,SAPPHIRE INDIAN CUISINE,MANHATTAN,2016-08-03,
41621717,TURKISS,MANHATTAN,2013-04-04,
50000334,EL POLLO III,BROOKLYN,2016-02-18,
50044949,BURGER KING,MANHATTAN,2016-01-22,
40947348,BREAD & COMPANY,MANHATTAN,2014-02-27,A
41595300,CAFE SOUL JAMAICAN RESTAURANT,BROOKLYN,2016-07-21,
50006079,MCDONALD'S,QUEENS,2014-04-02,
41510955,COOYAH,BRONX,2014-09-13,
50001627,KANG HO DONG BAEK JEONG,QUEENS,2014-12-15,
41696209,NEW BELACAN RESTAURANT,BROOKLYN,2016-07-05,B
41707479,CAFFEINE FIX CAFE,QUEENS,2014-10-30,A
50004769,CROWN FRIED CHICKEN,BROOKLYN,2016-08-29,A
40996589,GENA'S GRILL,MANHATTAN,2013-07-15,
41643512,POTBELLY SANDWICH,MANHATTAN,2014-06-13,A
41227319,JULIETTE,BROOKLYN,2014-06-30,A
50001976,TROPICAL ISLE CARRIBEAN RESTAURANT,QUEENS,2015-01-12,A
41272820,SUBWAY,MANHATTAN,2015-11-12,
40996737,DON ALEX RESTAURANT,QUEENS,2013-05-02,
41148236,SUSHI FAMILY EXPRESS,QUEENS,2016-01-20,A
50013800,TAZZINA,QUEENS,2015-06-18,
50052188,WESTERN SPICY CHICKEN,QUEENS,2016-10-04,A
40965047,KINGS COUNTY CAFETERIA,BROOKLYN,2013-09-18,
50001940,MERILU PIZZA AL METRO,MANHATTAN,2016-07-27,A
41366292,CARIDAD RESTAURANT,BRONX,2015-07-09,A
40483694,MINSKOFF THEATER,MANHATTAN,2015-06-24,A
50011013,MORGENSTERN'S FINEST ICE CREAM,MANHATTAN,2015-05-26,A
40719552,LEXINGTON CANDY SHOP,MANHATTAN,2015-02-12,
50009823,PAM REAL THAI 49,MANHATTAN,2015-03-18,
41289876,EL MONTANERO BAKERY AND RESTAURANT,QUEENS,2013-04-25,A
41547179,MTSKHETA CAFE,BROOKLYN,2015-12-22,A
41079528,LASAGNA RESTAURANT,MANHATTAN,2015-08-24,
40877264,TONY'S PIZZERIA & RESTAURANT,QUEENS,2015-07-13,
41394680,LA BAGUETTE SHOP,QUEENS,2014-05-16,B
40852659,CHELSEA SQUARE RESTAURANT,MANHATTAN,2016-04-06,A
41595614,HOMEMADE TAQUERIA,QUEENS,2014-01-09,
41722842,EASTWICK,BROOKLYN,2016-03-21,
41652560,$1 PIZZA $2 BEER,MANHATTAN,2013-09-05,A
40888264,SUBWAY,QUEENS,2015-04-17,
41475257,A-WAH RESTAURANT,MANHATTAN,2015-08-26,
40894333,NUBLU,MANHATTAN,2014-04-01,
41628423,SAFARI BEACH CLUB,QUEENS,2014-11-29,
50005543,LAS PALMAS RESTAURANT,MANHATTAN,2014-03-14,A
41464273,NO. 1 CHINA GARDEN KITCHEN,BRONX,2014-10-21,A
